pre_skid,post_skid,pre_name,post_name,roi,count,type_pre_col,type_post_col,type_pre,type_post,relative_weight_PB,relative_weight_EB,relative_weight_NO,PB_post,EB_post,NO_post
63776,47185,PEN_a_L3_63776,ER_R_MBUv_47185,EB,9,PEN_a_L3,ER_R_MBUv,PEN_a,MBUv,0.0,0.0035714285714285713,0.0,0.0,2520.0,0.0
125025,47185,ER_L_MBUv_125025,ER_R_MBUv_47185,EB,8,ER_L_MBUv,ER_R_MBUv,MBUv,MBUv,0.0,0.0031746031746031746,0.0,0.0,2520.0,0.0
55930,47185,PEG_L2_55930,ER_R_MBUv_47185,EB,7,PEG_L2,ER_R_MBUv,PEG,MBUv,0.0,0.002777777777777778,0.0,0.0,2520.0,0.0
56383,47185,EPG_R8_56383,ER_R_MBUv_47185,EB,7,EPG_R8,ER_R_MBUv,EPG,MBUv,0.0,0.002777777777777778,0.0,0.0,2520.0,0.0
64257,47185,PEN_b_R9_64257,ER_R_MBUv_47185,EB,7,PEN_b_R9,ER_R_MBUv,PEN_b,MBUv,0.0,0.002777777777777778,0.0,0.0,2520.0,0.0
125099,47185,ER_L_MBUv_125099,ER_R_MBUv_47185,EB,7,ER_L_MBUv,ER_R_MBUv,MBUv,MBUv,0.0,0.002777777777777778,0.0,0.0,2520.0,0.0
55944,47185,EPG_L2_55944,ER_R_MBUv_47185,EB,6,EPG_L2,ER_R_MBUv,EPG,MBUv,0.0,0.002380952380952381,0.0,0.0,2520.0,0.0
108315,47185,PEN_b_R9_108315,ER_R_MBUv_47185,EB,6,PEN_b_R9,ER_R_MBUv,PEN_b,MBUv,0.0,0.002380952380952381,0.0,0.0,2520.0,0.0
47185,125189,ER_R_MBUv_47185,ER_L_MBUv_125189,EB,28,ER_R_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.011579818031430935,0.0,0.0,2418.0,0.0
64133,125189,ER_R_MBUv_64133,ER_L_MBUv_125189,EB,28,ER_R_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.011579818031430935,0.0,0.0,2418.0,0.0
125035,125189,ER_L_MBUv_125035,ER_L_MBUv_125189,EB,16,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.006617038875103391,0.0,0.0,2418.0,0.0
65369,125189,ER_L_MBUv_65369,ER_L_MBUv_125189,EB,16,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.006617038875103391,0.0,0.0,2418.0,0.0
55944,125189,EPG_L2_55944,ER_L_MBUv_125189,EB,13,EPG_L2,ER_L_MBUv,EPG,MBUv,0.0,0.005376344086021506,0.0,0.0,2418.0,0.0
125025,125189,ER_L_MBUv_125025,ER_L_MBUv_125189,EB,13,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.005376344086021506,0.0,0.0,2418.0,0.0
55952,125189,EPG_L2_55952,ER_L_MBUv_125189,EB,12,EPG_L2,ER_L_MBUv,EPG,MBUv,0.0,0.004962779156327543,0.0,0.0,2418.0,0.0
55936,125189,EPG_R8_55936,ER_L_MBUv_125189,EB,12,EPG_R8,ER_L_MBUv,EPG,MBUv,0.0,0.004962779156327543,0.0,0.0,2418.0,0.0
125199,125189,ER_L_MBUv_125199,ER_L_MBUv_125189,EB,11,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.004549214226633582,0.0,0.0,2418.0,0.0
54939,125189,EPG_L3_54939,ER_L_MBUv_125189,EB,10,EPG_L3,ER_L_MBUv,EPG,MBUv,0.0,0.0041356492969396195,0.0,0.0,2418.0,0.0
65375,125189,ER_L_MBUv_65375,ER_L_MBUv_125189,EB,10,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0041356492969396195,0.0,0.0,2418.0,0.0
125261,125189,ER_L_MBUv_125261,ER_L_MBUv_125189,EB,10,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0041356492969396195,0.0,0.0,2418.0,0.0
64154,125189,ER_L_MBUv_64154,ER_L_MBUv_125189,EB,9,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0037220843672456576,0.0,0.0,2418.0,0.0
63776,125189,PEN_a_L3_63776,ER_L_MBUv_125189,EB,8,PEN_a_L3,ER_L_MBUv,PEN_a,MBUv,0.0,0.0033085194375516956,0.0,0.0,2418.0,0.0
125194,125189,ER_L_MBUv_125194,ER_L_MBUv_125189,EB,8,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0033085194375516956,0.0,0.0,2418.0,0.0
108339,125189,PEN_a_R9_108339,ER_L_MBUv_125189,EB,8,PEN_a_R9,ER_L_MBUv,PEN_a,MBUv,0.0,0.0033085194375516956,0.0,0.0,2418.0,0.0
56356,125189,EPG_R8_56356,ER_L_MBUv_125189,EB,7,EPG_R8,ER_L_MBUv,EPG,MBUv,0.0,0.0028949545078577337,0.0,0.0,2418.0,0.0
112687,125189,PEN_b_L2_112687,ER_L_MBUv_125189,EB,7,PEN_b_L2,ER_L_MBUv,PEN_b,MBUv,0.0,0.0028949545078577337,0.0,0.0,2418.0,0.0
63018,125189,ER_L_MBUv_63018,ER_L_MBUv_125189,EB,7,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0028949545078577337,0.0,0.0,2418.0,0.0
64084,125189,EPG_L_R1L1_64084,ER_L_MBUv_125189,EB,7,EPG_L_R1L1,ER_L_MBUv,EPG,MBUv,0.0,0.0028949545078577337,0.0,0.0,2418.0,0.0
189608,125189,ER_R_MBUd_189608,ER_L_MBUv_125189,EB,6,ER_R_MBUd,ER_L_MBUv,MBUd,MBUv,0.0,0.0024813895781637717,0.0,0.0,2418.0,0.0
118347,125189,EPG_R9_118347,ER_L_MBUv_125189,EB,6,EPG_R9,ER_L_MBUv,EPG,MBUv,0.0,0.0024813895781637717,0.0,0.0,2418.0,0.0
108339,65369,PEN_a_R9_108339,ER_L_MBUv_65369,EB,25,PEN_a_R9,ER_L_MBUv,PEN_a,MBUv,0.0,0.010530749789385004,0.0,0.0,2374.0,0.0
47185,65369,ER_R_MBUv_47185,ER_L_MBUv_65369,EB,22,ER_R_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.009267059814658803,0.0,0.0,2374.0,0.0
125035,65369,ER_L_MBUv_125035,ER_L_MBUv_65369,EB,20,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.008424599831508003,0.0,0.0,2374.0,0.0
125189,65369,ER_L_MBUv_125189,ER_L_MBUv_65369,EB,17,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.007160909856781803,0.0,0.0,2374.0,0.0
65375,65369,ER_L_MBUv_65375,ER_L_MBUv_65369,EB,16,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.006739679865206402,0.0,0.0,2374.0,0.0
125025,65369,ER_L_MBUv_125025,ER_L_MBUv_65369,EB,16,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.006739679865206402,0.0,0.0,2374.0,0.0
56383,65369,EPG_R8_56383,ER_L_MBUv_65369,EB,15,EPG_R8,ER_L_MBUv,EPG,MBUv,0.0,0.006318449873631003,0.0,0.0,2374.0,0.0
125041,65369,ER_L_MBUv_125041,ER_L_MBUv_65369,EB,15,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.006318449873631003,0.0,0.0,2374.0,0.0
125199,65369,ER_L_MBUv_125199,ER_L_MBUv_65369,EB,12,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.005054759898904802,0.0,0.0,2374.0,0.0
63126,65369,ER_R_MBUv_63126,ER_L_MBUv_65369,EB,11,ER_R_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.004633529907329402,0.0,0.0,2374.0,0.0
64077,65369,EPG_L_R1L1_64077,ER_L_MBUv_65369,EB,11,EPG_L_R1L1,ER_L_MBUv,EPG,MBUv,0.0,0.004633529907329402,0.0,0.0,2374.0,0.0
64133,65369,ER_R_MBUv_64133,ER_L_MBUv_65369,EB,10,ER_R_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.004212299915754001,0.0,0.0,2374.0,0.0
56356,65369,EPG_R8_56356,ER_L_MBUv_65369,EB,10,EPG_R8,ER_L_MBUv,EPG,MBUv,0.0,0.004212299915754001,0.0,0.0,2374.0,0.0
55944,65369,EPG_L2_55944,ER_L_MBUv_65369,EB,9,EPG_L2,ER_L_MBUv,EPG,MBUv,0.0,0.0037910699241786015,0.0,0.0,2374.0,0.0
55952,65369,EPG_L2_55952,ER_L_MBUv_65369,EB,9,EPG_L2,ER_L_MBUv,EPG,MBUv,0.0,0.0037910699241786015,0.0,0.0,2374.0,0.0
56351,65369,PEG_R8_56351,ER_L_MBUv_65369,EB,9,PEG_R8,ER_L_MBUv,PEG,MBUv,0.0,0.0037910699241786015,0.0,0.0,2374.0,0.0
125261,65369,ER_L_MBUv_125261,ER_L_MBUv_65369,EB,9,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0037910699241786015,0.0,0.0,2374.0,0.0
118376,65369,PEN_b_R8_118376,ER_L_MBUv_65369,EB,8,PEN_b_R8,ER_L_MBUv,PEN_b,MBUv,0.0,0.003369839932603201,0.0,0.0,2374.0,0.0
125194,65369,ER_L_MBUv_125194,ER_L_MBUv_65369,EB,7,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.0029486099410278013,0.0,0.0,2374.0,0.0
118407,65369,PEN_a_R8_118407,ER_L_MBUv_65369,EB,7,PEN_a_R8,ER_L_MBUv,PEN_a,MBUv,0.0,0.0029486099410278013,0.0,0.0,2374.0,0.0
112713,65369,PEN_a_L2_112713,ER_L_MBUv_65369,EB,7,PEN_a_L2,ER_L_MBUv,PEN_a,MBUv,0.0,0.0029486099410278013,0.0,0.0,2374.0,0.0
125099,65369,ER_L_MBUv_125099,ER_L_MBUv_65369,EB,6,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.002527379949452401,0.0,0.0,2374.0,0.0
63776,65369,PEN_a_L3_63776,ER_L_MBUv_65369,EB,6,PEN_a_L3,ER_L_MBUv,PEN_a,MBUv,0.0,0.002527379949452401,0.0,0.0,2374.0,0.0
64154,65369,ER_L_MBUv_64154,ER_L_MBUv_65369,EB,6,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.002527379949452401,0.0,0.0,2374.0,0.0
112687,64084,PEN_b_L2_112687,EPG_L_R1L1_64084,EB,71,PEN_b_L2,EPG_L_R1L1,PEN_b,EPG,0.0,0.030896431679721496,0.0,0.0,2298.0,0.0
112713,64084,PEN_a_L2_112713,EPG_L_R1L1_64084,EB,53,PEN_a_L2,EPG_L_R1L1,PEN_a,EPG,0.0,0.023063533507397736,0.0,0.0,2298.0,0.0
108315,64084,PEN_b_R9_108315,EPG_L_R1L1_64084,EB,27,PEN_b_R9,EPG_L_R1L1,PEN_b,EPG,0.0,0.01174934725848564,0.0,0.0,2298.0,0.0
108339,64084,PEN_a_R9_108339,EPG_L_R1L1_64084,EB,26,PEN_a_R9,EPG_L_R1L1,PEN_a,EPG,0.0,0.011314186248912098,0.0,0.0,2298.0,0.0
64077,64084,EPG_L_R1L1_64077,EPG_L_R1L1_64084,EB,22,EPG_L_R1L1,EPG_L_R1L1,EPG,EPG,0.0,0.009573542210617928,0.0,0.0,2298.0,0.0
57041,64084,ER_R_LAL_57041,EPG_L_R1L1_64084,EB,14,ER_R_LAL,EPG_L_R1L1,LAL,EPG,0.0,0.006092254134029591,0.0,0.0,2298.0,0.0
125194,64084,ER_L_MBUv_125194,EPG_L_R1L1_64084,EB,11,ER_L_MBUv,EPG_L_R1L1,MBUv,EPG,0.0,0.004786771105308964,0.0,0.0,2298.0,0.0
64257,64084,PEN_b_R9_64257,EPG_L_R1L1_64084,EB,8,PEN_b_R9,EPG_L_R1L1,PEN_b,EPG,0.0,0.0034812880765883376,0.0,0.0,2298.0,0.0
63988,64084,PEG_L1_63988,EPG_L_R1L1_64084,EB,6,PEG_L1,EPG_L_R1L1,PEG,EPG,0.0,0.0026109660574412533,0.0,0.0,2298.0,0.0
125035,64084,ER_L_MBUv_125035,EPG_L_R1L1_64084,EB,6,ER_L_MBUv,EPG_L_R1L1,MBUv,EPG,0.0,0.0026109660574412533,0.0,0.0,2298.0,0.0
112713,118328,PEN_a_L2_112713,EPG_R9_118328,EB,69,PEN_a_L2,EPG_R9,PEN_a,EPG,0.0,0.0319001386962552,0.0,0.0,2163.0,0.0
108339,118328,PEN_a_R9_108339,EPG_R9_118328,EB,54,PEN_a_R9,EPG_R9,PEN_a,EPG,0.0,0.024965325936199722,0.0,0.0,2163.0,0.0
112687,118328,PEN_b_L2_112687,EPG_R9_118328,EB,39,PEN_b_L2,EPG_R9,PEN_b,EPG,0.0,0.018030513176144243,0.0,0.0,2163.0,0.0
63988,118328,PEG_L1_63988,EPG_R9_118328,EB,15,PEG_L1,EPG_R9,PEG,EPG,0.0,0.006934812760055479,0.0,0.0,2163.0,0.0
64133,118328,ER_R_MBUv_64133,EPG_R9_118328,EB,10,ER_R_MBUv,EPG_R9,MBUv,EPG,0.0,0.004623208506703652,0.0,0.0,2163.0,0.0
65369,118328,ER_L_MBUv_65369,EPG_R9_118328,EB,9,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.004160887656033287,0.0,0.0,2163.0,0.0
125199,118328,ER_L_MBUv_125199,EPG_R9_118328,EB,9,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.004160887656033287,0.0,0.0,2163.0,0.0
64084,118328,EPG_L_R1L1_64084,EPG_R9_118328,EB,7,EPG_L_R1L1,EPG_R9,EPG,EPG,0.0,0.003236245954692557,0.0,0.0,2163.0,0.0
63126,118328,ER_R_MBUv_63126,EPG_R9_118328,EB,7,ER_R_MBUv,EPG_R9,MBUv,EPG,0.0,0.003236245954692557,0.0,0.0,2163.0,0.0
125189,118328,ER_L_MBUv_125189,EPG_R9_118328,EB,6,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.0027739251040221915,0.0,0.0,2163.0,0.0
108315,118328,PEN_b_R9_108315,EPG_R9_118328,EB,6,PEN_b_R9,EPG_R9,PEN_b,EPG,0.0,0.0027739251040221915,0.0,0.0,2163.0,0.0
65375,118328,ER_L_MBUv_65375,EPG_R9_118328,EB,6,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.0027739251040221915,0.0,0.0,2163.0,0.0
63776,118328,PEN_a_L3_63776,EPG_R9_118328,EB,6,PEN_a_L3,EPG_R9,PEN_a,EPG,0.0,0.0027739251040221915,0.0,0.0,2163.0,0.0
112713,118347,PEN_a_L2_112713,EPG_R9_118347,EB,44,PEN_a_L2,EPG_R9,PEN_a,EPG,0.0,0.02187966185977126,0.0,0.0,2011.0,0.0
112687,118347,PEN_b_L2_112687,EPG_R9_118347,EB,43,PEN_b_L2,EPG_R9,PEN_b,EPG,0.0,0.02138239681750373,0.0,0.0,2011.0,0.0
108339,118347,PEN_a_R9_108339,EPG_R9_118347,EB,41,PEN_a_R9,EPG_R9,PEN_a,EPG,0.0,0.020387866732968673,0.0,0.0,2011.0,0.0
63776,118347,PEN_a_L3_63776,EPG_R9_118347,EB,23,PEN_a_L3,EPG_R9,PEN_a,EPG,0.0,0.011437095972153158,0.0,0.0,2011.0,0.0
64077,118347,EPG_L_R1L1_64077,EPG_R9_118347,EB,13,EPG_L_R1L1,EPG_R9,EPG,EPG,0.0,0.006464445549477871,0.0,0.0,2011.0,0.0
63988,118347,PEG_L1_63988,EPG_R9_118347,EB,12,PEG_L1,EPG_R9,PEG,EPG,0.0,0.005967180507210343,0.0,0.0,2011.0,0.0
65375,118347,ER_L_MBUv_65375,EPG_R9_118347,EB,7,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.0034808552958727,0.0,0.0,2011.0,0.0
63126,118347,ER_R_MBUv_63126,EPG_R9_118347,EB,7,ER_R_MBUv,EPG_R9,MBUv,EPG,0.0,0.0034808552958727,0.0,0.0,2011.0,0.0
64154,118347,ER_L_MBUv_64154,EPG_R9_118347,EB,7,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.0034808552958727,0.0,0.0,2011.0,0.0
129326,118347,ER_L_MBUd_129326,EPG_R9_118347,EB,6,ER_L_MBUd,EPG_R9,MBUd,EPG,0.0,0.0029835902536051715,0.0,0.0,2011.0,0.0
125261,118347,ER_L_MBUv_125261,EPG_R9_118347,EB,6,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.0029835902536051715,0.0,0.0,2011.0,0.0
65369,118347,ER_L_MBUv_65369,EPG_R9_118347,EB,6,ER_L_MBUv,EPG_R9,MBUv,EPG,0.0,0.0029835902536051715,0.0,0.0,2011.0,0.0
108315,118347,PEN_b_R9_108315,EPG_R9_118347,EB,6,PEN_b_R9,EPG_R9,PEN_b,EPG,0.0,0.0029835902536051715,0.0,0.0,2011.0,0.0
84500,35102,Delta7_L5R4_84500,PEN_b_L5_35102,PB,374,Delta7_L5R4,PEN_b_L5,Delta7,PEN_b,0.09584828293182983,0.0,0.0,3902.0,0.0,0.0
84466,35102,Delta7_L5R4_84466,PEN_b_L5_35102,PB,363,Delta7_L5R4,PEN_b_L5,Delta7,PEN_b,0.09302921578677602,0.0,0.0,3902.0,0.0,0.0
75297,35102,Delta7_L5R4_75297,PEN_b_L5_35102,PB,321,Delta7_L5R4,PEN_b_L5,Delta7,PEN_b,0.08226550486929779,0.0,0.0,3902.0,0.0,0.0
75326,35102,Delta7_L5R4_75326,PEN_b_L5_35102,PB,272,Delta7_L5R4,PEN_b_L5,Delta7,PEN_b,0.06970784213223988,0.0,0.0,3902.0,0.0,0.0
75302,35102,Delta7_L5R4_75302,PEN_b_L5_35102,PB,246,Delta7_L5R4,PEN_b_L5,Delta7,PEN_b,0.06304459251665813,0.0,0.0,3902.0,0.0,0.0
83239,35102,Delta7_L4R5_83239,PEN_b_L5_35102,PB,158,Delta7_L4R5,PEN_b_L5,Delta7,PEN_b,0.040492055356227574,0.0,0.0,3902.0,0.0,0.0
34187,35102,EPG_L5_34187,PEN_b_L5_35102,PB,112,EPG_L5,PEN_b_L5,EPG,PEN_b,0.028703229113275244,0.0,0.0,3902.0,0.0,0.0
35471,35102,EPG_L5_35471,PEN_b_L5_35102,PB,86,EPG_L5,PEN_b_L5,EPG,PEN_b,0.022039979497693492,0.0,0.0,3902.0,0.0,0.0
34199,35102,EPG_L5_34199,PEN_b_L5_35102,PB,78,EPG_L5,PEN_b_L5,EPG,PEN_b,0.01998974884674526,0.0,0.0,3902.0,0.0,0.0
110806,35102,Delta7_L4R5_110806,PEN_b_L5_35102,PB,72,Delta7_L4R5,PEN_b_L5,Delta7,PEN_b,0.018452075858534086,0.0,0.0,3902.0,0.0,0.0
84303,35102,Delta7_L4R5_84303,PEN_b_L5_35102,PB,58,Delta7_L4R5,PEN_b_L5,Delta7,PEN_b,0.01486417221937468,0.0,0.0,3902.0,0.0,0.0
81522,35102,Delta7_L4R5_81522,PEN_b_L5_35102,PB,14,Delta7_L4R5,PEN_b_L5,Delta7,PEN_b,0.0035879036391594054,0.0,0.0,3902.0,0.0,0.0
83744,35102,Delta7_L6R3_83744,PEN_b_L5_35102,PB,6,Delta7_L6R3,PEN_b_L5,Delta7,PEN_b,0.0015376729882111738,0.0,0.0,3902.0,0.0,0.0
64077,112687,EPG_L_R1L1_64077,PEN_b_L2_112687,EB,46,EPG_L_R1L1,PEN_b_L2,EPG,PEN_b,0.0,0.02569832402234637,0.0,0.0,1790.0,0.0
112713,112687,PEN_a_L2_112713,PEN_b_L2_112687,EB,41,PEN_a_L2,PEN_b_L2,PEN_a,PEN_b,0.0,0.022905027932960894,0.0,0.0,1790.0,0.0
